Loop Gain dB20 (r_load=12000) X,Loop Gain dB20 (r_load=12000) Y
18.08946582811861,93.14387383852846
18.50660402311032,93.08091048311825
18.93336131218553,93.01597313223743
19.36995950905513,92.94903057524206
19.81662554239427,92.88005298692448
20.27359157379204,92.8090120333846
20.74109511842104,92.73588097286634
21.2193791684896,92.66063475281838
21.70869231954073,92.5832501050009
22.20928889966348,92.50370563177613
22.72142910168394,92.42198189002336
23.24537911840449,92.33806146698609
23.78141128096158,92.25192904849108
24.32980420037415,92.16357148107952
24.8908429123559,92.07297782502992
25.46481902546715,91.98013939964255
26.0520308726828,91.88504981701422
26.65278366645556,91.78770501077616
27.26738965735485,91.68810325126857
27.89616829636386,91.58624515326599
28.53944640091917,91.48213367387709
29.19755832477912,91.37577409931629
29.87084613180941,91.26717402383613
30.55965977377608,91.15634331812713
31.26435727223833,91.04329408887187
31.98530490463582,90.9280406298452
32.72287739466699,90.81059936385783
33.47745810705754,90.6909887778457
34.24943924682018,90.56922934951632
35.03922206310926,90.44534346840149
35.84721705777623,90.31935535003532
36.67384419873432,90.19129094444096
37.51953313824338,90.06117784109462
38.38472343622832,89.9290451686779
39.26986478874716,89.79492349218768
40.17541726172751,89.65884470710475
41.101851530093,89.5208419321375
42.04964912240384,89.38094940023434
43.01930267113875,89.23920234978686
44.01131616874832,89.09563691564372
45.02620522961289,88.95029002052553
46.06449735804111,88.80319926884283
47.12673222244849,88.65440284131991
48.2134619358584,88.50393939249943
49.32525134287136,88.35184795122304
50.46267831325181,88.19816782414051
51.62633404228481,88.04293850245261
52.816823358059,87.88619957321569
54.03476503583534,87.72799063409947
55.28079211966514,87.56835121302726
56.55555225142449,87.40732069154052
57.85970800743622,87.24493823348672
59.19393724285413,87.08124271798482
60.55893344398875,86.91627267693299
61.95540608875759,86.75006623752788
63.38408101544725,86.58266106917891
64.84570079997914,86.41409433500995
66.34102514187481,86.24440264819334
67.87083125912152,86.07362203199594
69.43591429214335,85.90178788474519
71.03708771708776,85.72893494852235
72.67518376864238,85.55509728197953
74.35105387260194,85.38030823666733
76.06556908840994,85.2046004374168
77.81962056190535,85.02800576550379
79.61411998850942,84.8505553456564
81.4500000870935,84.67227953567183
83.32821508477417,84.49320791901712
85.24974121288751,84.31336930007811
87.21557721440047,84.13279170175061
89.22674486302299,83.95150236538178
91.28428949429073,83.76952775293184
93.38928054889442,83.58689355070274
95.54281212853817,83.40362467502921
97.74600356461582,83.21974527958957
100.0000000000007,83.03527876395842
102.3059729842516,82.8502477835906
104.6651210825434,82.66467426082036
107.0786704986403,82.47857939686334
109.547875712234,82.29198368475298
112.0740201309788,82.10490692300802
114.658416757563,81.91736822985189
117.3024088721622,81.72938605812932
120.0073707306297,81.54097821045484
122.7747082787878,81.35216185498992
125.6058598831895,81.16295354117557
128.5022970787318,80.97336921596724
131.4655253335092,80.78342423995173
134.4970848313033,80.59313340369894
137.5985512721182,80.40251094404168
140.7715366911738,80.2115705603717
144.017690296787,80.02032543077055
147.338699327573,79.82878822809963
150.7362899294134,79.63697113589811
154.2122280526478,79.44488586404606
157.7683203699531,79.25254366426947
161.4064152153906,79.05995534535188
165.1284035451052,78.86713128807597
168.9362199201801,78.67408145992529
172.8318435121541,78.48081542942053
176.8172991317271,78.28734238016446
180.8946582811867,78.09367112459125
185.0660402311038,77.89981011732065
189.3336131218559,77.70576746822989
193.699595090552,77.51155095511342
198.1662554239434,77.31716803606899
202.7359157379211,77.12262586148944
207.4109511842111,76.92793128567483
212.1937916848968,76.73309087817556
217.086923195408,76.53811093472217
222.0928889966356,76.34299748783128
227.2142910168402,76.14775631707064
232.4537911840457,75.95239295899481
237.8141128096167,75.75691271673981
243.2980420037423,75.56132066929048
248.9084291235599,75.36562168045565
254.6481902546724,75.16982040748219
260.5203087268289,74.97392130941192
266.5278366645565,74.77792865510749
272.6738965735494,74.58184653100746
278.9616829636396,74.38567884858452
285.3944640091926,74.18942935152687
291.9755832477921,73.99310162267513
298.7084613180951,73.79669909064557
305.5965977377618,73.6002250362674
312.6435727223844,73.40368259872194
319.8530490463592,73.20707478146917
327.2287739466709,73.01040445793515
334.7745810705765,72.81367437697446
342.4943924682029,72.61688716813207
350.3922206310938,72.42004534667419
358.4721705777634,72.22315131843651
366.7384419873443,72.02620738446966
375.195331382435,71.82921574549741
383.8472343622844,71.63217850619668
392.6986478874728,71.43509767930473
401.7541726172764,71.23797518955213
411.0185153009313,71.04081287743783
420.4964912240398,70.84361250285333
430.1930267113889,70.64637574854645
