Loop Gain Phase (r_load=120) X,Loop Gain Phase (r_load=120) Y
16.89362199201796,157.7850096595959
17.28318435121535,157.3240865030627
17.68172991317265,156.8557198624015
18.08946582811861,156.3799167399345
18.50660402311032,155.8966923905267
18.93336131218553,155.4060706869805
19.36995950905513,154.9080844785534
19.81662554239427,154.4027759435182
20.27359157379204,153.8901969230402
20.74109511842104,153.3704092480802
21.2193791684896,152.8434850435276
21.70869231954073,152.3095070132474
22.20928889966348,151.7685687040649
22.72142910168394,151.220774742856
23.24537911840449,150.6662410414053
23.78141128096158,150.1050949768156
24.32980420037415,149.5374755270259
24.8908429123559,148.963533378212
25.46481902546715,148.3834309864292
26.0520308726828,147.7973425963826
26.65278366645556,147.205454218175
27.26738965735485,146.6079635512416
27.89616829636386,146.00507986504
28.53944640091917,145.3970238234904
29.19755832477912,144.7840272614833
29.87084613180941,144.1663329016569
30.55965977377608,143.5441940280382
31.26435727223833,142.9178740951098
31.98530490463582,142.2876462912828
32.72287739466699,141.6537930463687
33.47745810705754,141.0166054892161
34.24943924682018,140.3763828581949
35.03922206310926,139.7334318610486
35.84721705777623,139.0880659948183
36.67384419873432,138.4406048252318
37.51953313824338,137.7913732262166
38.38472343622832,137.1407005892017
39.26986478874716,136.4889200066801
40.17541726172751,135.8363674280454
41.101851530093,135.1833808026327
42.04964912240384,134.5302992051376
43.01930267113875,133.8774619570105
44.01131616874832,133.2252077475649
45.02620522961289,132.5738737532005
46.06449735804111,131.9237947744953
47.12673222244849,131.275302380539
48.2134619358584,130.6287240785727
49.32525134287136,129.9843825069906
50.46267831325181,129.3425946568731
51.62633404228481,128.7036711302406
52.816823358059,128.0679154368708
54.03476503583534,127.435623329
55.28079211966514,126.8070821854113
56.55555225142449,126.182570441275
57.85970800743622,125.5623570687243
59.19393724285413,124.9467011065862
60.55893344398875,124.3358512443735
61.95540608875759,123.730045463442
63.38408101544725,123.1295107239464
64.84570079997914,122.5344627105739
66.34102514187481,121.9451056317641
67.87083125912152,121.3616320661802
69.43591429214335,120.7842228645687
71.03708771708776,120.2130470961691
72.67518376864238,119.6482620451354
74.35105387260194,119.0900132469786
76.06556908840994,118.5384345726991
77.81962056190535,117.9936483461154
79.61411998850942,117.4557655028937
81.4500000870935,116.9248857786069
83.32821508477417,116.401097931052
85.24974121288751,115.8844799876456
87.21557721440047,115.3750995193266
89.22674486302299,114.873013935253
91.28428949429073,114.3782707960038
93.38928054889442,113.8909081453179
95.54281212853817,113.4109548506339
97.74600356461582,112.9384309613375
100.0000000000007,112.4733480665578
102.3059729842516,112.015709668654
104.6651210825434,111.5655115538794
107.0786704986403,111.1227421659317
109.547875712234,110.6873829829863
112.0740201309788,110.2594088897138
114.658416757563,109.8387885472202
117.3024088721622,109.4254847584485
120.0073707306297,109.0194548283177
122.7747082787878,108.6206509156106
125.6058598831895,108.2290203786688
128.5022970787318,107.844506110605
131.4655253335092,107.4670468659306
134.4970848313033,107.0965775782078
137.5985512721182,106.7330296652133
140.7715366911738,106.3763313244401
144.017690296787,106.0264078169642
147.338699327573,105.6831817413217
150.7362899294134,105.3465732924991
154.2122280526478,105.016500514102
157.7683203699531,104.6928795353704
161.4064152153906,104.3756247973992
165.1284035451052,104.0646492702701
168.9362199201801,103.759864655812
172.8318435121541,103.4611815816166
176.8172991317271,103.1685097838769
180.8946582811867,102.88175827909
185.0660402311038,102.6008355265579
189.3336131218559,102.3256495799383
193.699595090552,102.0561082314237
198.1662554239434,101.7921191434358
202.7359157379211,101.533589974382
207.4109511842111,101.2804284945501
212.1937916848968,101.0325426940848
217.086923195408,100.7898408828069
222.0928889966356,100.5522317840088
227.2142910168402,100.3196246184743
232.4537911840457,100.0919291850932
237.8141128096167,99.86905593206434
243.2980420037423,99.65091602364501
248.9084291235599,99.43742140058993
254.6481902546724,99.22848483527071
260.5203087268289,99.02401998201562
266.5278366645565,98.82394142056121
272.6738965735494,98.62816469881083
278.9616829636396,98.43660636701193
285.3944640091926,98.24918401036781
291.9755832477921,98.06581627764936
298.7084613180951,97.88642290521923
305.5965977377618,97.71092473834999
312.6435727223844,97.53924375006875
319.8530490463592,97.37130305515207
327.2287739466709,97.2070269240135
334.7745810705765,97.04634079114457
342.4943924682029,96.88917126434752
350.3922206310938,96.73544612874547
358.4721705777634,96.58509435073437
366.7384419873443,96.43804607965852
375.195331382435,96.29423264723881
